IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFl,TireTempFr,TireTempRl,TireTempRr,Boost,Fuel,Distance,BestLapTime,LastLapTime,CurrentLapTime,CurrentRaceTime,Lap,RacePosition,Accelerator,Brake,Clutch,Handbrake,Gear,Steer,NormalDrivingLine,NormalAiBrakeDifference
True,105995625,14999.992,3499.998,11301.414,-0.16820192,-1.0483202,12.017187,0.024998665,-0.12375876,35.680603,0.0118903965,-0.011555977,0.011447599,-0.20937352,-0.00095449045,0.0018049405,0.28378677,0.31637117,0.4404134,0.42897174,-0.009960192,-0.009122795,1.5768358,1.6022336,106.97602,107.047844,138.16531,138.83107,0,0,0,0,0,0,0,0,0,0,0,0,-0.0016143046,0.00029407814,0.008945581,-0.029024526,0.010090164,0.009127534,1.5768611,1.6024965,-0.0008941367,0.00142131,0.009250395,0.008417204,29,8,231,1,6,-380.24722,-2.8191655,-68.422745,35.680824,779791.5,662.8003,155.8786,154.73383,187.49207,187.49207,54.017124,1,597.5733,0,0,13.34141,49.75859,0,1,255,0,0,0,3,0,170,0
True,105995734,14999.992,3499.998,13078.249,-0.16917896,-0.5212677,13.020944,0.03918028,-0.16093199,37.090183,-0.003950322,-0.008085356,-0.009540729,-0.2103378,-0.00071684073,0.0022643947,0.2877268,0.27620986,0.47123346,0.48031718,-0.0092535205,-0.009738354,2.5009577,2.515053,111.23433,111.264084,159.86147,160.49225,0,0,0,0,0,0,0,0,0,0,0,0,-0.004754454,-0.0033219664,0.00800525,-0.029187825,0.010403484,0.010289364,2.5009704,2.5152225,-0.0006141588,-0.0014325529,0.011494741,0.012156226,29,8,231,1,6,-381.05264,-2.8315098,-64.62466,37.09055,778259.6,569.32996,155.88138,154.73735,189.0013,189.0013,55.7858,1,601.5421,0,0,13.448077,49.86526,0,1,255,0,0,0,3,0,168,0
True,105995843,14999.992,3499.998,12230.067,-0.21263361,0.21527347,14.036642,0.034052372,-0.09054138,38.61515,-0.006369416,-0.0043679327,-0.017267257,-0.2108385,0.00044115062,0.00014627211,0.34735596,0.34016415,0.42121145,0.4339491,-0.008278864,-0.008092872,1.5614913,1.5958332,115.84252,115.86817,145.5424,145.92662,0,0,0,0,0,0,0,0,0,0,0,0,-0.00465893,-0.003951186,0.011879233,-0.0265264,0.009499748,0.009005912,1.5615364,1.5960536,0.0036230907,0.0031120405,0.007852092,0.00877966,29,8,231,1,6,-381.89334,-2.845234,-60.673073,38.61527,-89612.77,-69.75073,155.88597,154.74286,191.34305,191.34305,57.8551,1,605.6596,0,0,13.554745,49.971928,0,1,255,0,0,0,3,0,167,0
True,105995953,14999.992,3499.998,11276.949,0.023557186,1.3283902,15.721115,0.020031929,-0.14960642,40.256702,-0.056223407,0.01666914,0.0056898617,-0.21044026,-0.0042913337,-0.0001591321,0.3600168,0.36651525,0.50703245,0.50843555,-0.010057643,-0.00978265,0.77450126,0.78660405,120.81269,120.736595,138.26053,138.44455,0,0,0,0,0,0,0,0,0,0,0,0,0.0093874,0.011153223,0.019648662,-0.017781453,0.013757887,0.014835586,0.7747505,0.78680503,0.0045227706,0.00498455,0.014101654,0.014203832,29,8,231,1,6,-382.77,-2.8531673,-56.56267,40.256985,792263.75,672.6372,155.89368,154.75188,191.61111,191.61111,55.311443,1,609.92444,0,0,13.661412,50.078594,0,1,255,0,0,0,3,5,166,0
True,105996078,14999.992,3499.998,11048.17,1.0215342,-0.050432347,15.479056,-0.010519981,-0.19950429,42.182144,0.036463268,0.045421086,0.009970153,-0.20666811,-0.0060246876,0.00084720075,0.2807839,0.2717797,0.5050794,0.49862838,-0.008035103,-0.00849777,0.29887593,0.31959838,126.64567,126.41305,135.17732,135.41235,0,0,0,0,0,0,0,0,0,0,0,0,0.036377605,0.039037537,0.033939555,-0.0032336167,0.037254434,0.039951738,0.3007968,0.31961474,-0.0011075214,-0.0017473623,0.01395943,0.013489664,29,8,231,1,6,-383.79706,-2.84394,-51.71452,42.182617,496155.88,428.85785,155.90384,154.76277,191.65617,191.65617,58.24428,1,614.9658,0,0,13.781412,50.198593,0,1,162,0,0,0,3,13,167,0
True,105996171,14999.992,3499.998,11528.019,2.4810774,-0.7375424,12.388239,-0.031599045,-0.15770969,43.414135,0.011246824,0.09206959,0.0077408846,-0.19942017,-0.0023956287,0.0017569266,0.3511061,0.31219995,0.47956783,0.45212206,-0.007054101,-0.007398274,0.3517327,0.39910156,130.48859,130.02948,140.54091,141.19922,0,0,0,0,0,0,0,0,0,0,0,0,0.055226255,0.05677424,0.051694058,0.013086819,0.055674944,0.057254247,0.35551113,0.39931607,0.0038895756,0.0011249036,0.012101658,0.010103032,29,8,231,1,6,-384.7206,-2.8455615,-47.244015,43.414433,623003.25,516.3797,155.91862,154.77698,191.64125,191.64125,58.691425,1,619.61835,0,0,13.88808,50.305264,0,1,198,0,0,0,3,20,169,0
True,105996281,14999.992,3499.998,12241.036,4.109576,0.5462574,14.738216,-0.1316042,-0.089832395,45.0012,-0.020757036,0.15247451,0.011395692,-0.18661189,-0.002367901,0.0027459185,0.44560272,0.39017978,0.49924228,0.4442164,-0.007826301,-0.00828263,0.5003175,0.6087416,135.40297,134.64664,149.0543,150.90974,0,0,0,0,0,0,0,0,0,0,0,0,0.07282861,0.07516863,0.085358255,0.046356697,0.073247924,0.07562358,0.50754666,0.6105041,0.010604508,0.0066661537,0.013534367,0.009527333,29,8,231,1,6,-385.63425,-2.8490942,-42.618534,45.001484,814100.4,636.3121,155.93913,154.79611,191.64778,191.64778,58.306515,1,624.43726,0,0,13.994747,50.41193,0,1,255,0,0,0,3,25,175,0
True,105996390,14999.992,3499.998,12554.232,6.061655,0.44944233,16.322845,-0.33317375,-0.19550999,46.758617,-0.004040159,0.19342361,0.021419756,-0.1673481,-0.0062471116,0.0045052976,0.35298812,0.28334287,0.5902841,0.508124,-0.010684784,-0.013195552,0.4142802,0.5466542,140.67494,139.66353,152.61317,154.9115,0,0,0,0,0,0,0,0,0,0,0,0,0.12637249,0.12808895,0.13065143,0.09135204,0.12682338,0.12876685,0.4343937,0.5542346,0.0040233135,-0.0009256825,0.020164117,0.014181145,29,8,231,1,6,-386.52097,-2.8415704,-37.803787,46.76021,803928.3,611.84985,155.96451,154.81915,191.6737,191.6737,57.70963,1,629.4098,0,0,14.101415,50.518597,0,1,255,0,0,0,3,34,182,0
True,105996500,14999.992,3499.998,9711.046,9.67594,-1.4066639,6.1180725,-0.38645172,-0.20915963,47.457138,0.0516335,0.23738383,0.049559344,-0.14360158,-0.0029004416,0.007991675,0.39292663,0.29565686,0.5447766,0.42588544,0.0009951021,0.0020815544,-0.00024437622,0.0064882073,143.11395,141.97789,145.63197,144.63638,0,0,0,0,0,0,0,0,0,0,0,0,0.17620179,0.17343648,0.15017708,0.10682881,0.1762046,0.17344896,0.15017729,0.10702565,0.006861344,-5.0649047E-05,0.016850218,0.008192457,29,8,231,1,6,-387.345,-2.8405268,-32.821148,47.459167,-45665.77,-44.607002,156.0014,154.8508,191.67242,191.67242,14.138839,1,634.5043,0,0,14.208081,50.625263,0,1,255,0,0,0,4,44,190,0
True,105996609,14999.992,3499.998,10814.855,9.779439,0.25865704,8.2095995,-0.29936647,-0.0065890476,48.16038,0.013917219,0.11469115,-0.02807858,-0.12221587,-0.0007867536,0.008880288,0.45824784,0.28957507,0.5558422,0.42766365,-0.0051219147,-0.008703649,0.26447642,0.32425818,144.83144,144.18202,153.82451,154.81656,0,0,0,0,0,0,0,0,0,0,0,0,0.054491986,0.05567613,0.10397269,0.06300372,0.05473217,0.05635233,0.2841797,0.33032233,0.011503071,-0.00048281997,0.017656028,0.008321948,29,8,231,1,6,-388.04736,-2.8401623,-27.787125,48.161304,694282.5,614.17706,156.03754,154.87929,191.6569,191.6569,45.066254,1,639.62274,0,0,14.314749,50.73193,0,1,255,0,0,0,4,11,197,0
True,105996718,14999.992,3499.998,11319.046,5.638531,-0.9083654,13.732358,-0.17773008,-0.27174777,49.826427,-0.045398097,0.07686807,-0.015518019,-0.1120784,-0.0026263786,0.00441239,0.42247427,0.34746405,0.5148098,0.41801444,-0.007669464,-0.008510532,0.3718534,0.44104946,149.71817,149.31895,161.01196,162.37328,0,0,0,0,0,0,0,0,0,0,0,0,0.051776662,0.054297782,0.07159513,0.030810483,0.052341603,0.054960698,0.378683,0.4421243,0.008961,0.0036307722,0.01466801,0.007619284,29,8,231,1,6,-388.75998,-2.8511758,-21.955622,49.827484,804468.7,678.04816,156.0647,154.90407,191.66989,191.66989,56.612278,1,645.52795,0,0,14.43475,50.851933,0,1,255,0,0,0,4,12,206,0
True,105996828,14999.992,3499.998,11601.7705,4.532637,0.6199266,14.514238,-0.05147934,-0.14197645,51.43796,0.023077799,0.0791267,-0.016738862,-0.10491877,-0.0030733326,0.0032732503,0.36629707,0.28278452,0.5644329,0.5065409,-0.006872375,-0.0072130603,0.3208023,0.35788852,154.53215,154.1371,165.58911,166.30211,0,0,0,0,0,0,0,0,0,0,0,0,0.057973366,0.060496297,0.046871323,0.009835905,0.058379285,0.06092479,0.32420832,0.35802364,0.0049690455,-0.0009653568,0.018281609,0.014065862,29,8,231,1,6,-389.3548,-2.8528473,-16.58056,51.438175,820025,676.1563,156.09248,154.92963,191.67715,191.67715,58.37266,1,650.95026,0,0,14.541427,50.958607,0,1,255,0,0,0,4,18,214,0
True,105996937,14999.992,3499.998,11845.814,5.4088492,-0.4090724,14.750042,-0.16549206,-0.27562863,52.978752,-0.025623763,0.15613413,0.03409579,-0.091798715,-0.0035055887,0.0034966841,0.38703766,0.3441202,0.5517693,0.4759674,-0.006532284,-0.007106683,0.27242094,0.3340725,159.38918,158.60735,168.89064,169.7924,0,0,0,0,0,0,0,0,0,0,0,0,0.07983291,0.081469625,0.08488284,0.044474088,0.08009972,0.081779,0.28533888,0.33701986,0.0064428747,0.0033931583,0.017359436,0.011839472,29,8,231,1,6,-389.91577,-2.861701,-11.040618,52.979725,821291.2,661.7867,156.12271,154.95898,191.6904,191.6904,58.71651,1,656.5195,0,0,14.648093,51.065277,0,1,255,0,0,0,4,25,225,0
True,105997046,14999.992,3499.998,12116.11,7.6217012,1.3662685,14.017036,-0.20650578,-0.16944474,54.470623,-0.009746227,0.16465786,0.013614548,-0.0746324,-0.0058339317,0.006948182,0.40644366,0.31374416,0.5706198,0.4793274,-0.0058573075,-0.0073229186,0.23340228,0.28520682,163.88245,163.03244,172.91937,173.6443,0,0,0,0,0,0,0,0,0,0,0,0,0.09422663,0.09548293,0.09117492,0.051104665,0.094408505,0.095763326,0.2505783,0.28974923,0.007821865,0.0012346357,0.018732145,0.012084149,29,8,231,1,6,-390.4101,-2.8548636,-5.3267226,54.471275,817497.94,644.8799,156.16238,154.99356,191.69843,191.69843,58.55617,1,662.2448,0,0,14.754766,51.171947,0,1,255,0,0,0,4,27,235,0
True,105997171,14999.992,3499.998,12525.917,8.944415,-1.5934217,13.040903,-0.44744563,-0.26075244,56.003376,0.031270344,0.23867863,0.018944565,-0.05089928,-0.0033741503,0.008076497,0.38365072,0.26255527,0.5627734,0.44753727,-0.0072736843,-0.008912464,0.25752717,0.3321797,168.58525,167.36502,178.53963,179.6189,0,0,0,0,0,0,0,0,0,0,0,0,0.15415347,0.15277568,0.14165865,0.0994728,0.15432498,0.15303542,0.29391736,0.3467538,0.0062021986,-0.0024028495,0.01816076,0.009769164,29,8,231,1,6,-390.86713,-2.8500118,1.2887372,56.005764,804787,613.7851,156.20944,155.03421,191.70877,191.70877,57.76662,1,668.8542,0,0,14.874767,51.29195,0,1,255,0,0,0,4,38,245,0
True,105997265,14999.992,3499.998,12646.314,12.385455,0.14864731,12.235682,-0.5339217,-0.14707217,57.279785,-0.003651146,0.21081649,0.028837392,-0.024907824,-0.0022158013,0.01090006,0.44984218,0.30603483,0.5956159,0.42815056,-0.00452199,-0.006988419,0.18471955,0.24301451,172.45866,171.35295,180.46368,181.24971,0,0,0,0,0,0,0,0,0,0,0,0,0.12681797,0.12478743,0.15097277,0.105372675,0.12689856,0.12498296,0.23856674,0.2648763,0.010905765,0.0006868094,0.020552382,0.008357406,29,8,231,1,6,-391.14825,-2.857366,7.3277607,57.282463,736690,556.51056,156.26152,155.07771,191.72444,191.72444,57.53272,1,674.87103,0,0,14.981434,51.398617,0,1,237,0,0,0,4,27,255,0
True,105997375,14999.992,3499.998,12810.668,11.855514,0.19027118,11.010488,-0.3238379,-0.20090905,58.412098,-0.010338243,0.15335207,-0.01828001,-0.006169277,-0.0038054867,0.011738444,0.46243885,0.2813113,0.5879902,0.42361215,-0.0041784486,-0.0061092046,0.15147753,0.18599729,175.73582,174.92545,182.98914,183.32309,0,0,0,0,0,0,0,0,0,0,0,0,0.11085248,0.10976972,0.10522839,0.06248731,0.1109312,0.10993959,0.18444093,0.19621329,0.011800885,-0.0010700449,0.019997075,0.008026913,29,8,231,1,6,-391.28516,-2.8574295,13.498754,58.41334,702299.6,523.69135,156.31358,155.11946,191.73456,191.73456,57.210987,1,681.0054,0,0,15.0881,51.505283,0,1,229,0,0,0,4,26,9,0
True,105997484,14999.992,3499.998,12791.662,9.90262,-0.7123361,8.198541,-0.19985056,-0.18555437,59.270733,0.024974449,0.1480262,-0.032639634,0.009420333,-0.0023061798,0.008203902,0.42786318,0.2580607,0.57902306,0.42272374,-0.0019541495,-0.0024216566,0.07357847,0.082902856,178.34941,177.61179,183.52533,183.09583,0,0,0,0,0,0,0,0,0,0,0,0,0.09626834,0.09648764,0.08269964,0.041966237,0.096288174,0.096518025,0.110693365,0.09291958,0.009343937,-0.0027222335,0.019344077,0.007962219,29,8,231,1,6,-391.2996,-2.8573463,19.78219,59.27136,388323.38,290.10236,156.36209,155.16023,191.73611,191.73611,57.248234,1,687.2417,0,0,15.194768,51.61195,0,1,0,0,0,0,4,26,19,0
